client_id,date_inscription,genre,age,type_client,ville,pays,programme_fidelite,nombre_locations_total,revenu_annuel,métier
2743,2024-06-29 08:53:58.947479,Homme,73,Particulier,Nice,France,False,3,33843.0,Artisan
2744,2023-01-19 08:53:58.947482,Femme,51,Particulier,Bordeaux,France,False,4,36022.0,Étudiant
2745,2022-10-15 08:53:58.947485,Femme,55,Particulier,Bordeaux,France,True,3,74099.0,Étudiant
2746,2023-02-13 08:53:58.947487,Femme,61,Particulier,Toulouse,France,True,1,,Inconnu
2747,2022-10-31 08:53:58.947490,Femme,53,Particulier,Paris,France,True,3,76259.0,Artisan
2748,2023-01-24 08:53:58.947492,Homme,54,Professionnel,Strasbourg,France,True,1,48702.0,Cadre
2749,2022-11-19 08:53:58.947495,Femme,41,Particulier,Nice,France,False,3,43609.0,Retraité
2750,2022-11-08 08:53:58.947497,Femme,61,Particulier,Bordeaux,France,False,2,28505.0,Sans emploi
2751,2023-07-09 08:53:58.947500,Homme,25,Professionnel,Lille,France,False,2,53580.0,Cadre
2752,2023-12-22 08:53:58.947502,Femme,67,Particulier,Bordeaux,France,False,1,63813.0,Commerçant
2753,2022-04-06 08:53:58.947505,Femme,33,Particulier,Marseille,France,False,1,73046.0,Inconnu
2754,2025-01-18 08:53:58.947507,Homme,52,Professionnel,Paris,France,False,2,29106.0,Commerçant
2755,2023-04-21 08:53:58.947510,Homme,57,Professionnel,Nantes,France,False,2,34289.0,Étudiant
2756,2023-10-11 08:53:58.947512,Homme,61,Particulier,Lyon,France,False,1,27638.0,Artisan
2757,2022-08-12 08:53:58.947515,Homme,52,Particulier,Toulouse,France,False,1,56136.0,Étudiant
2758,2024-11-10 08:53:58.947517,Femme,65,Particulier,Toulouse,France,True,2,79715.0,Inconnu
2759,2024-12-21 08:53:58.947520,Homme,24,Particulier,Paris,France,False,5,39444.0,Cadre
2760,2022-04-13 08:53:58.947522,Homme,63,Professionnel,Paris,France,True,1,21058.0,Commerçant
2761,2024-10-15 08:53:58.947525,Femme,35,Professionnel,Paris,France,False,2,48486.0,Cadre
2762,2024-09-21 08:53:58.947527,Femme,63,Particulier,Toulouse,France,False,1,32747.0,Commerçant
2763,2023-12-30 08:53:58.947530,Homme,23,Professionnel,Paris,France,False,2,57508.0,Étudiant
2764,2024-04-10 08:53:58.947532,Homme,42,Particulier,Lille,France,True,3,40141.0,Étudiant
2765,2024-12-25 08:53:58.947535,Femme,63,Particulier,Nantes,France,False,1,20468.0,Retraité
2766,2024-05-26 08:53:58.947537,Femme,19,Professionnel,Lyon,France,False,2,32204.0,Artisan
2767,2022-05-08 08:53:58.947540,Homme,79,Particulier,Paris,France,False,10,32745.0,Cadre
2768,2022-08-23 08:53:58.947542,Homme,40,Professionnel,Paris,France,False,2,69182.0,Commerçant
2769,2024-01-04 08:53:58.947544,Femme,32,Particulier,Paris,France,True,7,33452.0,Cadre
2770,2022-07-14 08:53:58.947547,Homme,55,Particulier,Nantes,France,True,3,45225.0,Inconnu
2771,2025-01-11 08:53:58.947549,Homme,38,Particulier,Toulouse,France,True,1,73428.0,Étudiant
2772,2022-08-12 08:53:58.947552,Femme,54,Particulier,Toulouse,France,False,8,,Inconnu
2773,2022-08-06 08:53:58.947554,Homme,37,Professionnel,Strasbourg,France,False,1,29911.0,Retraité
2774,2022-05-19 08:53:58.947556,Femme,79,Particulier,Paris,France,False,2,65299.0,Retraité
2775,2023-04-21 08:53:58.947559,Homme,51,Particulier,Nice,France,False,1,63516.0,Commerçant
2776,2024-11-09 08:53:58.947562,Autre,73,Professionnel,Bordeaux,France,False,3,49793.0,Artisan
2777,2022-07-19 08:53:58.947564,Femme,62,Professionnel,Paris,France,False,1,42271.0,Commerçant
2778,2024-06-11 08:53:58.947566,Homme,49,Particulier,Nantes,France,False,2,55553.0,Inconnu
2779,2023-10-03 08:53:58.947569,Femme,71,Particulier,Paris,France,True,5,77656.0,Commerçant
2780,2023-02-14 08:53:58.947571,Femme,46,Particulier,Paris,France,False,2,78613.0,Commerçant
2781,2024-07-09 08:53:58.947574,Femme,54,Particulier,Marseille,France,False,11,76278.0,Étudiant
2782,2023-05-22 08:53:58.947577,Femme,23,Professionnel,Paris,France,False,1,48252.0,Artisan
2783,2023-03-09 08:53:58.947579,Femme,30,Particulier,Bordeaux,France,False,4,56193.0,Inconnu
2784,2023-06-24 08:53:58.947582,Homme,76,Professionnel,Nice,France,True,7,65643.0,Artisan
2785,2023-06-22 08:53:58.947585,Femme,35,Particulier,Paris,France,True,3,23073.0,Retraité
2786,2024-11-28 08:53:58.947587,Homme,29,Professionnel,Lyon,France,False,1,60095.0,Artisan
2787,2023-09-08 08:53:58.947589,Homme,33,Professionnel,Lyon,France,True,1,78795.0,Sans emploi
2788,2024-10-06 08:53:58.947592,Homme,65,Particulier,Toulouse,France,False,1,,Cadre
2789,2024-01-16 08:53:58.947594,Femme,44,Particulier,Paris,France,False,4,31435.0,Cadre
2790,2023-05-22 08:53:58.947597,Homme,58,Professionnel,Paris,France,False,3,58824.0,Retraité
2791,2025-01-18 08:53:58.947599,Femme,57,Particulier,Paris,France,False,4,58253.0,Étudiant
2792,2022-07-13 08:53:58.947602,Autre,41,Particulier,Paris,France,False,2,30053.0,Inconnu
2793,2023-10-09 08:53:58.947604,Femme,55,Particulier,Lille,France,False,1,67160.0,Étudiant
2794,2023-07-31 08:53:58.947607,Femme,31,Professionnel,Paris,France,True,2,44882.0,Inconnu
2795,2022-08-21 08:53:58.947609,Femme,65,Professionnel,Bordeaux,France,False,3,,Commerçant
2796,2024-06-13 08:53:58.947613,Homme,35,Particulier,Bordeaux,France,True,1,42482.0,Inconnu
2797,2022-09-03 08:53:58.947617,Femme,79,Professionnel,Toulouse,France,False,9,72646.0,Artisan
2798,2024-11-08 08:53:58.947621,Femme,21,Professionnel,Toulouse,France,True,4,27631.0,Sans emploi
2799,2022-09-22 08:53:58.947625,Homme,41,Particulier,Paris,France,False,3,42865.0,Étudiant
2800,2022-11-09 08:53:58.947629,Femme,66,Professionnel,Paris,France,False,2,63012.0,Artisan
2801,2022-08-08 08:53:58.947634,Homme,34,Particulier,Bordeaux,France,False,13,62746.0,Sans emploi
2802,2023-02-18 08:53:58.947638,Homme,19,Particulier,Marseille,France,True,3,48399.0,Cadre
2803,2022-10-07 08:53:58.947643,Homme,69,Particulier,Toulouse,France,True,1,27285.0,Cadre
2804,2022-09-16 08:53:58.947647,Femme,30,Particulier,Paris,France,False,2,32028.0,Cadre
2805,2022-06-08 08:53:58.947651,Femme,22,Particulier,Toulouse,France,False,2,,Retraité
2806,2023-05-09 08:53:58.947653,Homme,44,Particulier,Paris,France,False,6,42710.0,Inconnu
2807,2023-09-22 08:53:58.947656,Homme,65,Particulier,Bordeaux,France,False,2,34701.0,Inconnu
2808,2024-07-15 08:53:58.947658,Femme,56,Particulier,Paris,France,False,2,45809.0,Sans emploi
2809,2023-05-30 08:53:58.947660,Homme,69,Particulier,Paris,France,True,2,65499.0,Étudiant
2810,2025-01-14 08:53:58.947664,Femme,33,Particulier,Nice,France,True,2,53514.0,Étudiant
2811,2023-07-21 08:53:58.947666,Homme,21,Particulier,Lyon,France,False,1,78864.0,Étudiant
2812,2022-04-06 08:53:58.947669,Femme,64,Particulier,Nice,France,False,9,21862.0,Artisan
2813,2022-12-04 08:53:58.947671,Homme,39,Particulier,Paris,France,False,3,76776.0,Cadre
2814,2022-11-02 08:53:58.947674,Homme,24,Particulier,Paris,France,False,1,56515.0,Commerçant
2815,2024-08-06 08:53:58.947676,Homme,38,Particulier,Paris,France,True,1,37531.0,Cadre
2816,2024-12-20 08:53:58.947679,Homme,33,Particulier,Bordeaux,France,False,1,49311.0,Cadre
2817,2023-05-14 08:53:58.947681,Homme,68,Particulier,Strasbourg,France,False,13,39256.0,Sans emploi
2818,2023-04-23 08:53:58.947684,Homme,58,Particulier,Nice,France,False,1,74028.0,Cadre
2819,2023-09-04 08:53:58.947686,Femme,37,Particulier,Paris,France,False,1,61571.0,Commerçant
2820,2025-01-22 08:53:58.947689,Homme,56,Professionnel,Toulouse,France,True,3,41048.0,Étudiant
2821,2022-08-05 08:53:58.947693,Femme,54,Particulier,Toulouse,France,True,6,51951.0,Artisan
2822,2023-01-04 08:53:58.947697,Femme,42,Particulier,Marseille,France,False,2,69673.0,Cadre
2823,2023-11-24 08:53:58.947702,Femme,66,Professionnel,Paris,France,True,3,59674.0,Inconnu
2824,2024-06-21 08:53:58.947706,Homme,23,Professionnel,Bordeaux,France,False,1,54579.0,Étudiant
2825,2024-11-23 08:53:58.947710,Femme,72,Particulier,Nice,France,False,4,33693.0,Commerçant
2826,2022-10-29 08:53:58.947715,Femme,32,Particulier,Bordeaux,France,False,1,46134.0,Inconnu
2827,2024-07-23 08:53:58.947719,Femme,38,Particulier,Toulouse,France,False,2,27406.0,Commerçant
2828,2024-06-15 08:53:58.947724,Homme,53,Particulier,Nice,France,True,8,38074.0,Étudiant
2829,2024-01-24 08:53:58.947727,Homme,67,Particulier,Bordeaux,France,False,12,41779.0,Artisan
2830,2024-12-11 08:53:58.947730,Homme,55,Particulier,Paris,France,False,1,55637.0,Artisan
2831,2024-11-27 08:53:58.947742,Homme,55,Particulier,Toulouse,France,False,1,45102.0,Commerçant
2832,2022-09-09 08:53:58.947745,Femme,58,Professionnel,Lyon,France,False,2,69691.0,Artisan
2833,2023-07-11 08:53:58.947747,Homme,66,Particulier,Nantes,France,True,2,33449.0,Artisan
2834,2023-06-06 08:53:58.947750,Femme,32,Professionnel,Nice,France,False,5,68532.0,Retraité
2835,2023-11-27 08:53:58.947752,Femme,34,Professionnel,Strasbourg,France,False,2,,Artisan
2836,2024-08-04 08:53:58.947755,Femme,59,Professionnel,Lille,France,False,2,62644.0,Commerçant
2837,2024-10-01 08:53:58.947757,Homme,50,Professionnel,Nice,France,False,1,21764.0,Commerçant
2838,2024-10-17 08:53:58.947760,Homme,79,Professionnel,Lyon,France,False,4,66550.0,Sans emploi
2839,2023-01-22 08:53:58.947762,Homme,37,Professionnel,Paris,France,False,2,44398.0,Inconnu
2840,2023-04-28 08:53:58.947765,Femme,29,Particulier,Bordeaux,France,False,1,61165.0,Étudiant
2841,2023-03-31 08:53:58.947767,Autre,26,Particulier,Marseille,France,False,1,27027.0,Retraité
2842,2024-03-28 08:53:58.947770,Homme,33,Particulier,Lyon,France,False,1,51112.0,Commerçant
2843,2024-07-17 08:53:58.947773,Femme,78,Particulier,Marseille,France,True,2,,Sans emploi
2844,2024-05-25 08:53:58.947775,Homme,63,Professionnel,Bordeaux,France,False,2,41315.0,Étudiant
2845,2023-01-21 08:53:58.947778,Femme,74,Particulier,Nice,France,False,6,58944.0,Étudiant
2846,2022-11-05 08:53:58.947780,Femme,18,Professionnel,Strasbourg,France,True,2,,Commerçant
2847,2023-02-28 08:53:58.947783,Femme,42,Professionnel,Marseille,France,True,4,36209.0,Artisan
2848,2024-12-25 08:53:58.947785,Autre,78,Particulier,Paris,France,False,1,78508.0,Commerçant
2849,2023-08-05 08:53:58.947788,Femme,36,Professionnel,Paris,France,True,2,67224.0,Cadre
2850,2022-03-28 08:53:58.947790,Femme,42,Particulier,Marseille,France,False,2,51350.0,Étudiant
2851,2023-05-11 08:53:58.947793,Homme,36,Professionnel,Marseille,France,False,1,57666.0,Commerçant
2852,2023-12-18 08:53:58.947795,Homme,74,Particulier,Toulouse,France,False,3,24501.0,Commerçant
2853,2023-03-07 08:53:58.947799,Femme,35,Professionnel,Marseille,France,False,4,72188.0,Cadre
2854,2022-12-07 08:53:58.947803,Homme,79,Particulier,Marseille,France,True,1,61564.0,Cadre
2855,2024-02-01 08:53:58.947808,Homme,21,Particulier,Marseille,France,False,2,45749.0,Commerçant
2856,2024-01-24 08:53:58.947812,Homme,69,Particulier,Lille,France,False,2,24342.0,Cadre
2857,2023-07-17 08:53:58.947816,Homme,64,Professionnel,Lille,France,True,4,21868.0,Étudiant
2858,2023-03-08 08:53:58.947821,Femme,78,Particulier,Lille,France,True,3,76152.0,Artisan
2859,2024-05-26 08:53:58.947823,Femme,50,Particulier,Paris,France,False,1,37294.0,Étudiant
2860,2022-06-22 08:53:58.947826,Homme,77,Professionnel,Bordeaux,France,False,1,74065.0,Cadre
2861,2024-03-26 08:53:58.947829,Femme,32,Particulier,Paris,France,False,3,48971.0,Commerçant
2862,2025-01-22 08:53:58.947831,Femme,32,Professionnel,Nantes,France,False,2,26322.0,Étudiant
2863,2022-11-09 08:53:58.947834,Homme,28,Particulier,Lille,France,True,2,54734.0,Sans emploi
2864,2023-11-17 08:53:58.947836,Femme,65,Particulier,Lille,France,False,1,68905.0,Artisan
2865,2024-10-24 08:53:58.947839,Femme,76,Professionnel,Nantes,France,False,1,76282.0,Artisan
2866,2023-04-09 08:53:58.947841,Homme,31,Particulier,Paris,France,True,3,35114.0,Commerçant
2867,2023-12-30 08:53:58.947843,Femme,48,Particulier,Lyon,France,True,4,67231.0,Inconnu
2868,2024-06-26 08:53:58.947846,Homme,37,Professionnel,Nantes,France,False,1,57275.0,Cadre
2869,2024-03-16 08:53:58.947849,Femme,74,Particulier,Nantes,France,True,3,54118.0,Artisan
2870,2022-09-24 08:53:58.947851,Femme,23,Particulier,Paris,France,True,2,72856.0,Inconnu
2871,2023-05-23 08:53:58.947853,Homme,27,Professionnel,Nantes,France,False,1,,Cadre
2872,2024-08-26 08:53:58.947856,Femme,35,Particulier,Marseille,France,False,1,51833.0,Étudiant
2873,2022-08-13 08:53:58.947858,Femme,26,Particulier,Nantes,France,False,2,24984.0,Cadre
2874,2023-03-25 08:53:58.947861,Femme,45,Particulier,Marseille,France,False,2,,Retraité
2875,2022-11-07 08:53:58.947863,Homme,50,Particulier,Bordeaux,France,True,4,49987.0,Inconnu
2876,2023-06-23 08:53:58.947865,Homme,24,Particulier,Paris,France,False,5,46285.0,Commerçant
2877,2023-03-17 08:53:58.947868,Homme,54,Professionnel,Strasbourg,France,False,2,66065.0,Étudiant
2878,2024-07-22 08:53:58.947870,Femme,75,Professionnel,Toulouse,France,True,6,47392.0,Artisan
2879,2022-07-13 08:53:58.947873,Homme,34,Professionnel,Paris,France,False,10,71506.0,Commerçant
2880,2024-08-07 08:53:58.947875,Homme,48,Professionnel,Paris,France,True,1,35728.0,Cadre
2881,2022-06-03 08:53:58.947878,Femme,30,Professionnel,Nice,France,False,1,71370.0,Cadre
2882,2023-03-25 08:53:58.947881,Homme,20,Professionnel,Marseille,France,True,4,23838.0,Inconnu
2883,2023-09-27 08:53:58.947883,Homme,38,Professionnel,Paris,France,False,2,53849.0,Commerçant
2884,2022-03-21 08:53:58.947885,Femme,43,Professionnel,Paris,France,True,4,58984.0,Retraité
2885,2024-05-10 08:53:58.947888,Femme,36,Professionnel,Toulouse,France,False,3,57095.0,Cadre
2886,2022-12-15 08:53:58.947893,Autre,55,Particulier,Paris,France,False,4,27663.0,Commerçant
2887,2024-10-23 08:53:58.947896,Homme,65,Particulier,Bordeaux,France,False,1,24840.0,Cadre
2888,2024-12-27 08:53:58.947898,Femme,55,Professionnel,Paris,France,False,3,25109.0,Artisan
2889,2022-12-29 08:53:58.947901,Homme,51,Professionnel,Strasbourg,France,False,1,70159.0,Artisan
2890,2022-06-24 08:53:58.947903,Femme,77,Particulier,Paris,France,False,1,71065.0,Commerçant
2891,2024-08-14 08:53:58.947906,Homme,40,Particulier,Nantes,France,False,10,29988.0,Artisan
2892,2023-11-28 08:53:58.947908,Homme,74,Particulier,Lille,France,False,2,26095.0,Cadre
2893,2023-03-18 08:53:58.947910,Femme,64,Particulier,Nice,France,False,3,44705.0,Étudiant
2894,2024-05-31 08:53:58.947913,Homme,68,Professionnel,Lille,France,False,3,27879.0,Sans emploi
2895,2024-11-06 08:53:58.948281,Homme,31,Particulier,Paris,France,False,6,77987.0,Commerçant
2896,2022-03-12 08:53:58.948291,Femme,33,Particulier,Marseille,France,False,1,59781.0,Cadre
2897,2023-09-18 08:53:58.948294,Femme,76,Particulier,Paris,France,False,1,61899.0,Artisan
2898,2024-08-17 08:53:58.948297,Femme,41,Professionnel,Strasbourg,France,False,1,67240.0,Retraité
2899,2022-10-10 08:53:58.948299,Homme,64,Particulier,Paris,France,False,2,62248.0,Retraité
2900,2023-02-03 08:53:58.948302,Femme,20,Particulier,Nantes,France,False,2,71070.0,Retraité
2901,2023-12-29 08:53:58.948305,Femme,40,Particulier,Paris,France,False,3,64957.0,Étudiant
2902,2022-09-14 08:53:58.948307,Homme,47,Particulier,Paris,France,False,6,38910.0,Retraité
2903,2023-04-10 08:53:58.948310,Femme,45,Particulier,Paris,France,False,2,75563.0,Artisan
2904,2024-04-22 08:53:58.948312,Femme,22,Particulier,Paris,France,False,1,37155.0,Étudiant
2905,2023-09-29 08:53:58.948315,Femme,69,Particulier,Nice,France,False,2,,Retraité
2906,2022-12-05 08:53:58.948317,Femme,78,Particulier,Lille,France,False,10,54825.0,Commerçant
2907,2022-05-01 08:53:58.948319,Homme,45,Professionnel,Lyon,France,False,4,32512.0,Étudiant
2908,2022-08-02 08:53:58.948322,Femme,78,Particulier,Marseille,France,False,4,29838.0,Artisan
2909,2022-04-01 08:53:58.948324,Homme,66,Particulier,Bordeaux,France,True,1,,Étudiant
2910,2023-04-21 08:53:58.948327,Femme,57,Professionnel,Nantes,France,False,3,,Sans emploi
2911,2022-04-12 08:53:58.948329,Homme,20,Particulier,Lille,France,False,1,22002.0,Commerçant
2912,2024-02-24 08:53:58.948332,Femme,50,Professionnel,Paris,France,False,2,65498.0,Cadre
2913,2024-10-29 08:53:58.948334,Homme,41,Particulier,Paris,France,True,3,42552.0,Sans emploi
2914,2024-10-22 08:53:58.948337,Femme,56,Professionnel,Bordeaux,France,False,1,54082.0,Étudiant
2915,2022-09-20 08:53:58.948339,Femme,44,Particulier,Toulouse,France,False,6,70720.0,Étudiant
2916,2024-09-11 08:53:58.948342,Homme,40,Particulier,Paris,France,False,4,,Inconnu
2917,2022-06-25 08:53:58.948344,Homme,21,Particulier,Nice,France,False,1,77904.0,Retraité
2918,2023-02-06 08:53:58.948348,Femme,51,Particulier,Toulouse,France,False,3,28299.0,Commerçant
2919,2022-05-12 08:53:58.948352,Femme,57,Particulier,Paris,France,True,1,41181.0,Retraité
2920,2024-01-13 08:53:58.948354,Homme,21,Particulier,Paris,France,False,1,22683.0,Commerçant
2921,2024-05-15 08:53:58.948357,Femme,22,Professionnel,Paris,France,False,1,61569.0,Artisan
2922,2022-06-08 08:53:58.948360,Homme,75,Particulier,Paris,France,True,1,20369.0,Cadre
2923,2024-07-25 08:53:58.948362,Homme,38,Professionnel,Nice,France,False,4,29554.0,Artisan
2924,2023-10-09 08:53:58.948365,Homme,76,Particulier,Lyon,France,True,2,62974.0,Retraité
2925,2024-10-07 08:53:58.948367,Femme,66,Professionnel,Paris,France,True,5,34420.0,Inconnu
2926,2024-08-28 08:53:58.948373,Homme,79,Particulier,Paris,France,False,1,,Cadre
2927,2023-08-19 08:53:58.948376,Femme,50,Professionnel,Paris,France,False,1,50084.0,Artisan
2928,2024-07-22 08:53:58.948378,Homme,68,Particulier,Strasbourg,France,True,1,43005.0,Retraité
2929,2023-03-17 08:53:58.948381,Femme,57,Particulier,Nantes,France,False,5,36640.0,Commerçant
2930,2024-10-25 08:53:58.948384,Femme,46,Professionnel,Paris,France,True,2,77923.0,Cadre
2931,2023-08-16 08:53:58.948391,Homme,38,Particulier,Lyon,France,False,1,62545.0,Cadre
2932,2023-09-13 08:53:58.948395,Homme,66,Particulier,Lyon,France,True,2,48477.0,Artisan
2933,2022-10-17 08:53:58.948399,Femme,75,Professionnel,Strasbourg,France,False,2,66047.0,Étudiant
2934,2023-07-30 08:53:58.948403,Homme,43,Particulier,Nice,France,True,8,,Commerçant
2935,2024-01-26 08:53:58.948408,Femme,30,Particulier,Strasbourg,France,True,2,34095.0,Cadre
2936,2024-05-18 08:53:58.948412,Homme,69,Professionnel,Bordeaux,France,True,3,70827.0,Sans emploi
2937,2023-08-05 08:53:58.948416,Femme,57,Professionnel,Paris,France,False,2,51035.0,Sans emploi
2938,2022-09-18 08:53:58.948420,Femme,33,Particulier,Lyon,France,False,2,23491.0,Étudiant
2939,2023-06-13 08:53:58.948424,Femme,55,Particulier,Toulouse,France,False,1,60820.0,Retraité
2940,2024-03-04 08:53:58.948429,Femme,73,Particulier,Nice,France,True,2,57872.0,Étudiant
2941,2022-09-12 08:53:58.948433,Homme,66,Professionnel,Nice,France,True,3,24373.0,Commerçant
2942,2023-09-28 08:53:58.948437,Femme,37,Professionnel,Paris,France,False,2,73821.0,Artisan
2943,2024-05-04 08:53:58.948442,Homme,72,Particulier,Paris,France,False,5,,Commerçant
2944,2022-05-30 08:53:58.948445,Homme,75,Professionnel,Nice,France,False,3,73473.0,Artisan
2945,2023-04-29 08:53:58.948448,Homme,51,Professionnel,Paris,France,False,1,49304.0,Artisan
2946,2023-11-27 08:53:58.948450,Femme,57,Professionnel,Paris,France,True,3,49078.0,Cadre
2947,2024-10-26 08:53:58.948453,Homme,72,Particulier,Marseille,France,False,1,58141.0,Artisan
2948,2024-08-14 08:53:58.948455,Femme,55,Particulier,Nice,France,False,2,,Étudiant
2949,2024-12-08 08:53:58.948458,Homme,42,Particulier,Nantes,France,False,1,75505.0,Commerçant
2950,2023-07-15 08:53:58.948460,Femme,29,Particulier,Lille,France,False,1,23498.0,Étudiant
2951,2023-12-09 08:53:58.948463,Homme,23,Professionnel,Paris,France,False,2,32319.0,Commerçant
2952,2023-10-09 08:53:58.948465,Femme,41,Professionnel,Nice,France,False,4,32245.0,Commerçant
2953,2024-05-24 08:53:58.948468,Femme,58,Particulier,Bordeaux,France,True,1,73934.0,Artisan
2954,2024-07-08 08:53:58.948470,Femme,67,Professionnel,Marseille,France,True,3,70897.0,Étudiant
2955,2024-09-25 08:53:58.948473,Femme,34,Particulier,Paris,France,True,4,79525.0,Sans emploi
2956,2023-06-17 08:53:58.948475,Homme,68,Particulier,Marseille,France,False,3,34125.0,Cadre
2957,2023-03-20 08:53:58.948478,Femme,65,Particulier,Toulouse,France,True,7,69043.0,Artisan
2958,2024-02-10 08:53:58.948480,Femme,44,Particulier,Bordeaux,France,False,2,73891.0,Artisan
2959,2022-06-15 08:53:58.948483,Homme,69,Particulier,Paris,France,True,3,31649.0,Retraité
2960,2023-06-20 08:53:58.948485,Homme,31,Professionnel,Nice,France,False,1,70488.0,Commerçant
