location_id,client_id,date_location,duree_location,type_vehicule,type_carburant,lieu_location,kilométrage,prix_total,remise_appliquee,programme_fidelite_utilise,premiere_location
6176,3489,2025-01-29,26,Berline,Hybride,Centre-ville,296.0,1714.36,False,False,True
6177,502,2024-08-02,14,Citadine,Diesel,Gare,339.0,1439.23,False,False,True
6178,2816,2025-02-06,19,Berline,Essence,Centre-ville,,2117.04,False,False,True
6179,737,2024-06-07,2,Berline,Diesel,Centre-ville,799.0,214.8,False,False,False
6180,3250,2024-02-28,23,Berline,Essence,Aéroport,839.0,987.62,False,False,False
6181,3002,2025-02-10,3,Citadine,Diesel,Centre-ville,868.0,349.55,False,False,False
6182,186,2024-07-31,25,SUV,Diesel,Aéroport,,1046.27,False,False,False
6183,647,2025-01-17,19,Berline,Essence,Aéroport,325.0,661.62,False,True,True
6184,3409,2024-06-28,10,Berline,Essence,Aéroport,416.0,974.23,True,False,True
6185,3607,2024-03-18,10,Citadine,Essence,Centre-ville,503.0,958.2,False,False,False
6186,45,2025-01-30,6,SUV,Hybride,Aéroport,968.0,626.41,False,False,False
6187,3387,2024-03-14,19,Citadine,Diesel,Centre-ville,595.0,1114.86,False,False,False
6188,3371,2024-08-15,3,Citadine,Électrique,Aéroport,,111.1,False,True,False
6189,2719,2024-06-04,7,SUV,Électrique,Gare,455.0,685.15,False,False,False
6190,1470,2024-06-04,27,Citadine,Diesel,Aéroport,688.0,2646.7,False,False,False
6191,161,2024-03-05,28,Citadine,Essence,Centre-ville,918.0,1136.3,False,False,False
6192,4998,2024-11-02,23,SUV,Diesel,Gare,253.0,1097.46,False,False,False
6193,2943,2025-02-21,15,Citadine,Diesel,Gare,615.0,1197.1,False,False,False
6194,3503,2024-12-04,25,Utilitaire,Hybride,Gare,963.0,2919.88,False,True,False
6195,1543,2024-04-08,23,Citadine,Hybride,Aéroport,220.0,1040.7,True,False,True
6196,3646,2024-08-15,20,SUV,Essence,Gare,985.0,1302.65,False,False,False
6197,1402,2024-05-25,23,SUV,Hybride,Aéroport,608.0,726.12,False,False,False
6198,3020,2024-05-18,26,Citadine,Essence,Aéroport,670.0,2216.98,True,False,False
6199,1129,2024-12-31,12,SUV,Hybride,Aéroport,864.0,1205.69,False,False,False
6200,4515,2024-12-26,8,SUV,Essence,Gare,704.0,762.69,False,True,True
6201,4642,2024-07-29,10,Citadine,Hybride,Aéroport,444.0,1011.43,False,False,False
6202,4127,2025-02-06,1,Berline,Électrique,Aéroport,833.0,87.11,False,False,True
6203,1411,2024-10-20,5,SUV,Électrique,Centre-ville,465.0,540.29,False,False,False
6204,2710,2024-04-23,10,Citadine,Essence,Gare,177.0,450.61,False,False,False
6205,246,2025-01-27,5,SUV,Essence,Aéroport,661.0,595.04,False,False,False
6206,4847,2024-04-05,10,Citadine,Essence,Gare,670.0,481.3,False,False,True
6207,4201,2024-07-23,9,SUV,Essence,Aéroport,351.0,354.13,False,False,False
6208,3339,2024-11-11,19,Utilitaire,Essence,Aéroport,,1321.92,False,False,False
6209,2911,2024-08-06,29,Berline,Hybride,Aéroport,736.0,2998.63,True,False,True
6210,1786,2024-08-31,16,SUV,Essence,Aéroport,770.0,532.11,True,True,False
6211,4408,2024-09-13,18,SUV,Essence,Centre-ville,202.0,1455.31,True,True,False
6212,2005,2024-10-06,19,Berline,Diesel,Aéroport,260.0,1507.22,False,False,False
6213,3282,2024-03-26,13,Berline,Essence,Centre-ville,558.0,1430.95,False,True,False
6214,331,2024-04-22,4,Citadine,Essence,Centre-ville,,300.95,False,False,False
6215,3894,2024-11-19,23,Citadine,Hybride,Gare,644.0,945.68,False,False,False
6216,3466,2024-07-15,23,Berline,Diesel,Centre-ville,164.0,2745.72,False,False,True
6217,1157,2025-01-07,3,Citadine,Hybride,Aéroport,539.0,267.39,True,True,False
6218,3295,2024-11-15,25,Berline,Diesel,Aéroport,592.0,867.69,False,True,False
6219,2124,2024-05-08,24,Citadine,Hybride,Gare,624.0,1244.25,False,False,True
6220,1031,2024-11-11,20,SUV,Hybride,Gare,753.0,1472.06,False,False,False
6221,1849,2024-06-14,11,Citadine,Diesel,Centre-ville,797.0,1205.6,False,False,False
6222,3941,2024-06-13,26,SUV,Électrique,Gare,957.0,2928.23,False,True,True
6223,4441,2024-04-22,30,Citadine,Essence,Gare,810.0,3592.58,False,False,False
6224,3594,2024-06-28,26,SUV,Hybride,Gare,63.0,2812.86,False,True,True
6225,1178,2024-11-24,1,Citadine,Essence,Aéroport,173.0,119.61,False,True,False
6226,1462,2024-10-22,12,Berline,Essence,Aéroport,654.0,370.06,False,False,False
6227,1790,2024-10-06,20,Citadine,Essence,Gare,807.0,1032.76,False,True,False
6228,4223,2024-03-31,29,Citadine,Hybride,Aéroport,,2060.37,True,True,False
6229,1807,2024-09-03,3,Berline,Essence,Aéroport,860.0,324.08,False,True,True
6230,1848,2024-08-23,17,SUV,Essence,Gare,268.0,1142.08,False,False,True
6231,4521,2024-03-27,18,SUV,Essence,Aéroport,627.0,1970.94,False,True,True
6232,3479,2024-08-08,22,Utilitaire,Essence,Aéroport,548.0,823.65,False,False,False
6233,1130,2024-03-05,29,Utilitaire,Diesel,Centre-ville,818.0,2781.48,False,False,False
6234,1036,2024-09-10,11,Utilitaire,Hybride,Gare,950.0,359.32,False,True,False
6235,812,2024-07-02,18,Citadine,Hybride,Gare,248.0,1386.02,False,False,False
6236,3196,2024-04-01,26,Citadine,Diesel,Centre-ville,304.0,1720.57,False,False,True
6237,1465,2024-08-13,14,SUV,Hybride,Centre-ville,939.0,1091.17,False,False,False
6238,3769,2024-10-09,2,Citadine,Diesel,Centre-ville,984.0,216.62,False,False,False
6239,3387,2024-07-12,26,SUV,Hybride,Gare,742.0,2255.19,False,False,False
6240,552,2025-01-16,11,Citadine,Hybride,Centre-ville,779.0,1095.2,False,True,False
6241,2636,2024-04-02,18,Citadine,Essence,Centre-ville,448.0,1916.34,True,False,False
6242,433,2024-07-22,2,SUV,Diesel,Aéroport,713.0,216.6,False,True,True
6243,2931,2024-06-20,15,Citadine,Essence,Centre-ville,92.0,1109.95,False,False,True
6244,1877,2025-01-11,26,Citadine,Diesel,Centre-ville,625.0,2114.74,False,True,True
6245,2573,2024-12-27,10,Citadine,Essence,Aéroport,918.0,834.18,True,False,True
6246,4377,2024-05-07,14,SUV,Essence,Aéroport,953.0,773.75,False,False,False
6247,4852,2024-09-13,28,Utilitaire,Diesel,Centre-ville,474.0,2688.32,False,True,False
6248,730,2024-03-14,11,Citadine,Électrique,Aéroport,402.0,1006.39,False,False,False
6249,663,2025-02-21,20,Citadine,Diesel,Centre-ville,150.0,1778.55,True,True,False
6250,50,2024-12-18,20,Citadine,Diesel,Aéroport,882.0,1189.61,False,False,False
6251,4567,2024-08-10,12,Citadine,Essence,Centre-ville,74.0,1150.42,False,True,True
6252,1596,2024-10-28,5,Citadine,Diesel,Gare,126.0,253.08,False,True,True
6253,181,2024-08-31,27,Citadine,Essence,Aéroport,266.0,2256.28,False,False,False
6254,2424,2024-08-28,27,SUV,Essence,Aéroport,442.0,1977.04,False,False,True
6255,1747,2024-03-06,25,SUV,Essence,Centre-ville,162.0,1280.02,False,True,False
6256,4715,2024-04-29,10,SUV,Hybride,Aéroport,387.0,525.81,False,False,True
6257,735,2024-03-10,3,Berline,Diesel,Gare,280.0,242.44,False,True,False
6258,4422,2024-09-06,9,Citadine,Diesel,Gare,567.0,435.54,False,False,False
6259,126,2024-10-15,27,SUV,Hybride,Gare,408.0,1359.91,False,False,False
6260,1243,2024-09-09,13,Berline,Hybride,Gare,936.0,1153.28,False,True,False
6261,3091,2024-11-03,4,SUV,Hybride,Gare,525.0,156.65,False,False,False
6262,1422,2024-12-29,4,SUV,Diesel,Aéroport,585.0,267.81,False,False,False
6263,3080,2024-06-22,17,Berline,Hybride,Aéroport,988.0,649.98,False,False,False
6264,3105,2024-10-03,17,Citadine,Essence,Aéroport,112.0,1587.37,False,False,False
6265,2709,2025-01-11,6,Citadine,Hybride,Aéroport,592.0,519.11,False,False,False
6266,3560,2024-10-25,14,Utilitaire,Électrique,Centre-ville,962.0,695.54,False,False,False
6267,4381,2024-03-21,12,Berline,Diesel,Centre-ville,784.0,1126.11,True,False,False
6268,1896,2025-01-19,26,Citadine,Essence,Centre-ville,788.0,2536.37,False,True,False
6269,1519,2025-01-31,3,Citadine,Essence,Aéroport,414.0,182.24,True,False,True
6270,854,2024-06-15,13,SUV,Essence,Centre-ville,393.0,863.79,False,False,False
6271,3571,2024-09-06,17,Berline,Diesel,Aéroport,529.0,1834.4,False,False,False
6272,4865,2025-02-12,18,Citadine,Diesel,Aéroport,87.0,785.62,False,False,False
6273,4038,2024-11-09,30,Berline,Électrique,Aéroport,372.0,1327.96,False,True,False
6274,525,2024-07-17,29,SUV,Essence,Centre-ville,223.0,3135.18,False,False,True
6275,2795,2024-05-18,27,SUV,Essence,Aéroport,160.0,2659.47,False,False,False
6276,1296,2024-12-10,27,SUV,Diesel,Centre-ville,,2105.0,False,True,False
6277,4466,2024-11-20,1,Citadine,Électrique,Aéroport,732.0,113.99,False,False,False
6278,1402,2024-12-27,1,SUV,Hybride,Gare,792.0,86.7,False,False,False
6279,2668,2024-05-05,26,Berline,Essence,Centre-ville,573.0,2224.64,False,False,False
6280,1508,2024-02-29,26,Citadine,Diesel,Aéroport,151.0,923.13,False,False,True
6281,1650,2024-06-16,13,Citadine,Essence,Gare,595.0,1084.88,False,False,False
6282,1773,2024-11-10,4,Citadine,Essence,Gare,563.0,223.75,False,True,True
6283,3200,2024-07-28,13,Utilitaire,Diesel,Aéroport,313.0,1386.7,False,False,False
6284,4298,2024-08-29,7,Citadine,Diesel,Gare,978.0,556.3,False,True,True
6285,1400,2025-01-05,27,Citadine,Essence,Aéroport,815.0,2683.89,False,False,False
6286,2537,2024-09-04,18,Citadine,Essence,Centre-ville,781.0,692.76,False,True,False
6287,3260,2024-12-29,30,Citadine,Essence,Centre-ville,909.0,3281.89,True,False,False
6288,3676,2025-02-24,24,Berline,Diesel,Centre-ville,947.0,2381.24,False,False,True
6289,1827,2024-10-26,21,Citadine,Diesel,Aéroport,236.0,1134.43,False,True,True
6290,3935,2024-11-17,18,Berline,Essence,Gare,252.0,1528.86,False,False,False
6291,1845,2024-05-05,11,Citadine,Diesel,Aéroport,775.0,1017.5,False,True,True
6292,2807,2024-09-13,19,Citadine,Diesel,Centre-ville,763.0,833.22,False,False,False
6293,3309,2024-03-14,16,SUV,Diesel,Aéroport,531.0,1071.28,False,True,False
6294,3040,2024-10-10,30,Citadine,Essence,Gare,101.0,2442.54,False,False,True
6295,4992,2024-04-15,23,SUV,Diesel,Aéroport,915.0,2265.12,False,False,False
6296,3763,2024-03-12,18,SUV,Essence,Centre-ville,654.0,897.2,False,True,False
6297,328,2024-03-15,24,SUV,Essence,Aéroport,394.0,2712.05,False,False,True
6298,4263,2024-10-21,14,Berline,Essence,Gare,,1489.48,False,False,False
6299,2263,2024-05-17,1,Citadine,Diesel,Gare,327.0,48.31,False,False,False
6300,2716,2024-05-29,5,Utilitaire,Diesel,Gare,646.0,279.73,False,False,False
6301,724,2024-12-06,29,Citadine,Diesel,Aéroport,316.0,2990.95,False,False,False
6302,2177,2024-07-07,15,Utilitaire,Diesel,Centre-ville,605.0,545.75,False,False,False
6303,2832,2024-03-09,11,SUV,Diesel,Aéroport,402.0,1102.39,True,False,False
6304,1611,2024-08-27,26,SUV,Essence,Centre-ville,381.0,2203.61,False,False,False
6305,1145,2024-04-30,2,SUV,Essence,Gare,211.0,176.67,False,True,True
6306,2520,2025-02-06,9,SUV,Hybride,Gare,143.0,431.4,False,False,False
6307,3051,2024-09-12,9,Citadine,Essence,Centre-ville,641.0,789.58,False,False,False
6308,4983,2024-07-23,7,Citadine,Électrique,Gare,702.0,628.83,False,False,False
6309,600,2024-07-30,30,Citadine,Essence,Centre-ville,75.0,1328.42,False,False,False
6310,2280,2024-12-03,21,Citadine,Essence,Centre-ville,177.0,2012.06,False,False,True
6311,1713,2025-01-09,16,SUV,Essence,Gare,585.0,926.48,False,True,False
6312,1354,2024-03-20,19,SUV,Hybride,Gare,454.0,1254.4,False,False,True
6313,3985,2024-07-21,10,Citadine,Essence,Centre-ville,150.0,1179.69,False,True,False
6314,1093,2024-06-20,27,Berline,Essence,Aéroport,453.0,2607.16,False,False,False
6315,1974,2025-01-10,1,Citadine,Diesel,Aéroport,555.0,30.17,True,True,True
6316,3819,2024-06-28,2,Citadine,Essence,Aéroport,752.0,155.88,False,False,False
6317,4174,2024-12-27,20,Citadine,Électrique,Gare,,1039.86,False,False,False
6318,76,2024-02-26,12,Citadine,Essence,Aéroport,951.0,510.22,False,False,False
6319,2197,2024-08-11,22,Berline,Diesel,Gare,833.0,1224.3,False,False,True
6320,812,2024-05-25,10,Citadine,Électrique,Aéroport,506.0,619.18,False,False,False
6321,4401,2024-04-13,16,Utilitaire,Diesel,Centre-ville,907.0,1654.48,False,False,False
6322,2854,2024-03-29,6,Berline,Essence,Aéroport,978.0,267.53,False,True,True
6323,1218,2024-09-27,8,SUV,Essence,Centre-ville,,507.61,False,False,True
6324,3955,2025-01-03,9,Berline,Essence,Gare,50.0,503.04,False,False,True
6325,4616,2024-06-03,27,Citadine,Hybride,Aéroport,64.0,1551.29,False,False,True
6326,15,2024-12-26,12,Citadine,Diesel,Gare,880.0,1181.73,False,False,True
6327,27,2024-04-04,25,Citadine,Électrique,Centre-ville,582.0,2062.56,False,False,False
6328,1862,2024-12-25,21,Utilitaire,Électrique,Centre-ville,790.0,1517.97,False,True,False
6329,1378,2024-11-09,11,Citadine,Électrique,Centre-ville,466.0,579.37,False,True,False
6330,4336,2024-12-31,23,Citadine,Hybride,Centre-ville,120.0,2186.37,True,False,False
6331,290,2024-12-22,5,Utilitaire,Électrique,Aéroport,784.0,357.08,True,True,False
6332,845,2024-08-10,16,Citadine,Essence,Gare,785.0,891.15,True,False,False
6333,221,2024-10-20,3,SUV,Hybride,Gare,197.0,252.86,False,False,True
6334,2139,2024-10-09,3,SUV,Essence,Aéroport,392.0,314.53,False,False,False
6335,3777,2024-05-23,28,SUV,Hybride,Aéroport,911.0,2926.33,False,False,True
6336,373,2024-02-27,30,SUV,Diesel,Centre-ville,812.0,3518.59,True,False,False
6337,3255,2024-04-06,23,SUV,Diesel,Aéroport,,2030.13,False,False,False
6338,3933,2025-02-15,9,Citadine,Hybride,Aéroport,271.0,505.32,False,True,False
6339,2670,2024-04-23,15,Citadine,Essence,Centre-ville,961.0,788.9,False,False,True
6340,4703,2025-02-12,28,Citadine,Diesel,Gare,347.0,850.4,False,False,False
6341,236,2025-01-27,21,Citadine,Essence,Centre-ville,69.0,2302.57,False,True,False
6342,4502,2024-04-28,12,Citadine,Essence,Centre-ville,739.0,1244.62,False,True,False
6343,2674,2024-03-03,23,SUV,Diesel,Centre-ville,436.0,1189.66,False,False,False
6344,357,2024-10-30,15,Berline,Essence,Aéroport,980.0,906.72,False,False,True
6345,3750,2024-08-11,11,SUV,Hybride,Centre-ville,230.0,437.88,True,False,False
6346,2604,2024-04-20,8,Citadine,Électrique,Centre-ville,629.0,748.82,False,False,False
6347,1963,2024-06-17,21,Citadine,Diesel,Centre-ville,631.0,867.23,True,False,False
6348,1084,2024-04-14,21,Citadine,Électrique,Aéroport,819.0,2248.98,False,True,True
6349,4057,2024-08-04,5,SUV,Essence,Centre-ville,115.0,165.4,False,False,False
6350,418,2024-11-21,13,SUV,Essence,Centre-ville,255.0,931.92,False,False,False
6351,1179,2024-09-06,18,Citadine,Essence,Centre-ville,454.0,1420.31,False,False,True
6352,4736,2025-02-08,6,Citadine,Électrique,Gare,797.0,230.4,False,False,False
6353,73,2024-04-07,8,Berline,Essence,Aéroport,450.0,625.93,False,False,True
6354,246,2024-11-05,24,Berline,Essence,Aéroport,954.0,2347.29,False,False,False
6355,3142,2025-02-09,12,Citadine,Diesel,Aéroport,825.0,1205.29,True,False,True
6356,1284,2024-08-08,16,Citadine,Diesel,Centre-ville,494.0,1685.31,False,False,True
6357,4439,2024-03-01,10,Citadine,Électrique,Aéroport,175.0,506.82,True,False,False
6358,258,2025-02-25,2,Utilitaire,Hybride,Aéroport,691.0,79.06,False,True,True
6359,4855,2025-01-24,12,SUV,Diesel,Centre-ville,232.0,705.96,False,False,True
6360,1277,2024-07-09,13,SUV,Essence,Gare,941.0,596.65,True,True,True
6361,2334,2024-06-30,12,Citadine,Hybride,Aéroport,949.0,433.9,False,False,False
6362,2133,2025-01-09,21,Berline,Hybride,Aéroport,267.0,1457.61,True,False,False
6363,4496,2024-03-12,30,Utilitaire,Hybride,Aéroport,561.0,1019.67,False,True,False
6364,1752,2025-02-16,16,SUV,Hybride,Aéroport,768.0,1256.87,False,False,True
6365,4252,2025-02-24,5,Berline,Diesel,Gare,52.0,475.97,False,False,False
6366,3487,2024-09-07,12,Utilitaire,Essence,Gare,126.0,520.85,False,False,False
6367,332,2024-07-10,27,SUV,Diesel,Aéroport,293.0,1069.14,False,True,True
6368,904,2024-04-14,26,Utilitaire,Hybride,Aéroport,833.0,2479.36,False,True,False
6369,1462,2025-02-05,9,Berline,Essence,Gare,952.0,839.18,True,False,False
6370,509,2024-03-08,20,Citadine,Diesel,Centre-ville,985.0,845.68,False,True,False
6371,2681,2024-08-11,15,Citadine,Essence,Aéroport,704.0,610.45,False,False,True
6372,3063,2024-10-17,16,SUV,Hybride,Gare,245.0,855.83,True,True,False
6373,3517,2024-10-18,16,Berline,Diesel,Centre-ville,806.0,1323.79,False,False,True
6374,1716,2024-08-07,21,Citadine,Essence,Aéroport,872.0,1234.89,False,True,False
6375,1904,2024-05-19,30,Utilitaire,Essence,Gare,382.0,2084.42,False,True,False
6376,3753,2025-01-13,12,Citadine,Essence,Aéroport,953.0,1310.52,False,False,False
6377,1207,2024-09-17,19,Citadine,Électrique,Gare,204.0,2245.5,False,True,False
6378,3319,2024-04-12,23,Citadine,Essence,Aéroport,808.0,1725.13,False,False,False
6379,2685,2025-02-24,21,Berline,Essence,Centre-ville,814.0,1425.37,False,False,False
6380,4842,2024-04-30,16,Berline,Essence,Aéroport,649.0,636.68,False,False,False
6381,1290,2024-12-08,24,SUV,Hybride,Aéroport,709.0,2770.86,False,False,False
6382,1753,2024-06-29,14,Utilitaire,Essence,Gare,551.0,1380.37,False,False,False
6383,2610,2024-05-14,10,Utilitaire,Essence,Gare,791.0,987.55,False,False,False
6384,3401,2024-11-18,23,Citadine,Essence,Centre-ville,430.0,2044.09,False,False,False
6385,234,2024-12-22,28,Berline,Essence,Centre-ville,270.0,2361.27,False,True,True
6386,3723,2024-07-26,23,Citadine,Hybride,Gare,602.0,1242.3,False,False,True
6387,4714,2024-02-26,19,SUV,Essence,Centre-ville,756.0,1646.53,False,True,False
6388,2250,2024-07-09,7,Berline,Hybride,Gare,509.0,655.59,False,False,False
6389,876,2024-10-01,15,SUV,Diesel,Centre-ville,154.0,802.85,False,False,False
6390,721,2024-02-27,8,SUV,Hybride,Centre-ville,84.0,281.7,False,True,False
6391,3653,2025-01-30,19,Citadine,Essence,Gare,822.0,767.88,False,False,True
6392,2682,2024-07-30,24,Citadine,Diesel,Aéroport,899.0,2094.13,False,False,False
6393,2090,2025-01-30,3,Berline,Essence,Aéroport,613.0,293.04,False,True,False
6394,4646,2024-09-14,3,SUV,Hybride,Gare,894.0,190.0,False,False,True
6395,2664,2024-02-27,18,Berline,Diesel,Aéroport,523.0,899.03,False,True,False
6396,4647,2025-02-19,29,Utilitaire,Essence,Centre-ville,914.0,2952.02,False,False,False
6397,3575,2024-10-15,17,SUV,Diesel,Aéroport,435.0,1481.31,False,False,False
6398,3001,2024-11-26,6,Utilitaire,Diesel,Centre-ville,446.0,245.18,False,False,True
6399,3902,2025-02-06,3,Utilitaire,Hybride,Gare,982.0,181.31,False,False,False
6400,3717,2024-10-24,3,SUV,Essence,Gare,108.0,134.09,False,False,False
6401,3603,2024-10-10,27,Citadine,Hybride,Aéroport,587.0,1498.51,True,False,True
6402,1150,2024-03-21,16,Citadine,Diesel,Aéroport,649.0,1443.57,False,True,False
6403,3745,2024-12-26,3,SUV,Essence,Gare,750.0,170.53,False,True,False
6404,1298,2025-01-31,26,Citadine,Essence,Gare,872.0,1413.83,False,True,True
6405,1295,2024-11-18,5,Citadine,Essence,Gare,896.0,499.83,False,False,False
6406,2145,2024-11-27,2,Berline,Hybride,Aéroport,95.0,193.68,True,False,False
6407,2022,2024-08-03,27,SUV,Essence,Centre-ville,708.0,1787.39,False,False,False
6408,670,2024-08-18,23,Utilitaire,Diesel,Aéroport,638.0,1133.25,False,False,True
6409,1141,2024-11-21,18,Citadine,Diesel,Aéroport,590.0,912.73,False,False,False
6410,3637,2024-03-29,12,Berline,Essence,Aéroport,504.0,1312.74,False,False,False
6411,2670,2024-11-19,18,Citadine,Diesel,Gare,112.0,586.76,False,False,True
6412,3632,2024-03-06,1,Berline,Diesel,Centre-ville,582.0,58.05,False,True,False
6413,1848,2024-06-15,5,Citadine,Hybride,Aéroport,611.0,190.68,False,False,True
6414,2153,2024-03-28,9,SUV,Hybride,Gare,713.0,410.56,False,True,False
6415,3000,2025-01-16,28,Berline,Essence,Centre-ville,300.0,1733.17,False,False,False
6416,3516,2025-01-08,15,Citadine,Diesel,Aéroport,221.0,1411.51,False,False,False
6417,4120,2024-10-27,16,Citadine,Essence,Gare,491.0,482.43,False,False,False
6418,2293,2024-06-13,9,Utilitaire,Diesel,Aéroport,490.0,979.53,False,False,True
6419,4169,2024-12-26,7,SUV,Hybride,Aéroport,434.0,733.64,False,False,False
6420,3623,2024-09-12,30,Citadine,Essence,Aéroport,169.0,2936.81,False,False,True
6421,2138,2024-07-02,16,Berline,Électrique,Gare,404.0,1412.3,False,False,False
6422,2273,2024-10-29,5,Citadine,Essence,Aéroport,485.0,406.67,False,False,False
6423,1612,2024-03-31,20,SUV,Hybride,Centre-ville,671.0,1337.59,False,False,False
6424,196,2024-09-30,23,Citadine,Essence,Aéroport,436.0,1209.05,False,True,False
6425,1737,2024-08-23,7,SUV,Diesel,Aéroport,482.0,777.98,False,False,False
6426,4515,2024-03-07,30,Berline,Diesel,Gare,254.0,3571.7,True,True,True
6427,2874,2024-08-27,12,Berline,Essence,Centre-ville,113.0,492.14,False,False,False
6428,4330,2024-08-04,19,Citadine,Hybride,Centre-ville,659.0,1212.93,False,False,True
6429,3750,2024-08-11,29,Citadine,Essence,Aéroport,807.0,2524.91,False,False,False
6430,3785,2025-02-10,17,SUV,Essence,Gare,462.0,1358.51,True,True,True
